154,Lush,https://www.lushusa.com/,,8.5,7.5,7.5,8.5,8.0,"Lush specializes handmade cruelty-free, vegetarian products with minimal packaging. They are Fair Tax Mark Accredited which verifies Lush pays their taxes fairly and does not commit tax fraud or abuse. Their soap bases are palm-oil free, however they are transparent on their website about educating consumers about how some of their products have trace amounts of palm oil, and how to avoid it. Lush hosts annual competitions awarding researchers and campaigners who innovate ways to reduce animal testing and promote sustainability. Their ""plastic"" packaging is 100% biodegradable vegetable-based cellulose, and they have a recycling program that offers a free mask for every 5 containers returned to the store.","https://www.ethicalconsumer.org/company-profile/lush-cosmetics-ltd#:~:text=Lush's%20real%20ethical%20strength%20is,on%20animals%20since%20June%202007.","https://www.ethicalconsumer.org/company-profile/lush-cosmetics-ltd#:~:text=Lush's%20real%20ethical%20strength%20is,on%20animals%20since%20June%202007. https://www.lushusa.com/stories/article_FAQ-Lush-and-palm-oil.html",https://fairtaxmark.net/accredited-organisations/,
153,Fabletics,https://www.fabletics.com/,4,3.0,9.0,3.0,3.0,4.5,"Fabletics is an athletic wear subscription service run by co-founder Kate Hudson, and CEO Adam Goldenberg who has been caught up in marketing settlements for deceptive advertising, and was accused by consumers for wrongful credit card charges. Goldenberg was also the CEO of ""miracle weight-loss powder"" Sensa. They are rate a 1.16/5 on the Better Business Bureau, with over 600 unresolved complaints. Some complaints entail unreliable call center hotline service, unpredictable quality, and wastefulness of the subscription suggesting hyperconsumption. They do not share information about whether their workers are paid a fair wage, if they use sweatshop labor, or where their materials are sourced. There is no evidence of paying their workers a living wage or if they use sustainable practices. They do not use animal products.",,,https://www.bbb.org/us/ca/el-segundo/profile/retail-sportswear/fabletics-1216-413899,https://www.buzzfeednews.com/article/sapna/justfab-the-billion-dollar-startup-with-a-dark-past#.crqMZpQQo
151,Industry of all Nations,https://industryofallnations.com/collections/sweaters,8,8.5,5.5,8.5,8.0,7.6,"Industry of all Nations pays their workers a fair wage. Their products are not organized by gender, creating space for genderfluid shoppers. They use biodegradable natural dyes and do not bleach their apparel, and they are transparent on their website about where their indigo is farmed and how their process is less water-intensive. They use eco-friendly materials like organic cotton and agave fiber. They do use animal products and exotic furs. They offer repairs for their customers to reduce them going to the landfill, and urge their customers to buy only what they need and do not participate in sale events. They also offer information about their sourcing on their website to show where their products are made. ",https://industryofallnations.com/pages/why,,http://ecosalon.com/industry-of-all-nations-ethical-production-preserving-cultural-traditions/ https://industryofallnations.com/pages/faqs ,https://industryofallnations.com/pages/faqs
150,ColourPop,https://colourpop.com/,,6.5,8.0,5.0,9.0,7.1,"ColourPop is a cruelty-free cosmetics brand. They do sell vegan products, but not all of them are. They source their Mica in the US, Japan, and Europe. EWG's Skin Deep ratings for Colourpop Cosmetics range from 1 (best) to 5 (average) on a scale of 10 being the worst for ingredient concerns like cancer risk, allergies, and reproductive toxicity. They do not transparently offer information about whether their workers are paid a living wage, where they source their ingredients from, or if their supply chain involves prison labor or child labor. They also donated $25,000 to the Minnesota Freedom Fund, $25,000 to the ACLU, and $250,000 to Black communities through other organizations in June of 2020.",https://www.chatelaine.com/style/beauty/ethical-mica-makeup/#gallery/ethical-mica-makeup/slide-1,"https://ethicalelephant.com/colourpop-cruelty-free-vegan/#:~:text=ColourPop%20has%20confirmed%20they%20do,require%20animal%20testing%20by%20law. https://crueltyfree.peta.org/company/colourpop-cosmetics/ ",,https://www.ewg.org/skindeep/browse/brands/7407-Colourpop/?sort=score https://data.world/ethicli/financial-contributions-companies-supporting-blm 
149,Steel Straw,https://steelstraw.com/,,9.5,9.0,,8.5,9.0,Steel Straws are a sustainable alternative to plastic straws that are extremely damaging to ocean wildlife and the environment. This straw company offers a sustainable reusable option. They do not use any animal products and are vegan. The straws are made from 100% recyclable stainless steel. They are members of 1% For the Planet and partner with multiple other organizations to support sustainability and social causes. They claim to have a formal track for supporting diversity in their supply chain but do not share it on their website.,https://directories.onepercentfortheplanet.org/business-members/steel-straw https://steelstraw.com/pages/partnerships ,,,https://steelstraw.com/pages/partnerships
148,Final,https://final.co/,,9.0,9.0,,,9.0,"Final straws are a sustainable alternative to plastic straws that are extremely damaging to ocean wildlife and the environment. This straw company offers a sustainable reusable option. They do not use any animal products and are vegan. The straws are made from platinum grade silicone, and the case is made from post-consumer recycled plastic.",https://final.co/pages/help,https://final.co/pages/help,,
147,Public Goods,https://www.publicgoods.com/,,8.5,6.0,,,7.3,"Public Goods is a marketplace of minimalist unbranded household items. They offer student discounts and cheaper prices for higher quality goods. It is unclear what their labor practices and social practices are. Their containers are made from sugar cane bottles to avoid plastic pollution, and they sell tree-free paper products. They also plant a tree for every order placed. They are vegan-friendly, but not exclusively vegan. ",https://faq.publicgoods.com/,,,
146,Modern Citizen,https://www.moderncitizen.com/,4,7.0,4.0,5.0,6.0,5.0,"Modern Citizen is a woman-owned business that ships in compostable and recycled packaging, and offsets their carbon with Cloverly, which is transparent on their website and has offset over 70,000 tonnes of carbon so far with their online store. They claim to have donated $10,000 to Feeding America's Covid-19 Response Fund in April of 2020, however their name does not come up on the Covid-19 Relief Fund site directory and it not verifiable. The brand uses animal products like leather, wool and exotic animal hair. They source their labor from Los Angeles and China, where there is a high-risk for labor violations. Modern Citizen is not otherwise transparent about where they source their materials, or if they pay their employees a living wage.",https://www.cloverly.com/carbon-neutral-partners.html,,,https://www.feedingamerica.org/about-us/partners/covid-19-response-partners
145,Ana Luisa,https://www.analuisa.com/,,8.0,9.0,,,8.5,"Ana Luisa is a jewelry that claims to use 100% recycled gold for their solid gold jewelry. They partner with Cool Effect Inc, a carbon offsetting non profit that rates a 75/100 on Charity Navigator. With Cool Effect, they have made their business carbon neutral with their offsets. They post their methodology for reducing their carbon footprint transparently on their website, and the company uses conflict-free lab-grown diamonds. It is not transparent however where their gold-plating is sourced from, whether they pay their employees a living wage, and how their supply chain operates. They do not use animal products in their jewelry. ",https://www.cooleffect.org/content/about-us/our-partners https://aumbryy.wordpress.com/2020/08/26/is-ana-luisa-greenwashing-a-deep-convo-about-ethical-jewelry/ https://cdn.shopify.com/s/files/1/2579/7674/t/109/assets/ana-luisa-carbon-footprint-methodology.pdf?v=2702336735753524789 ,,https://aumbryy.wordpress.com/2020/08/26/is-ana-luisa-greenwashing-a-deep-convo-about-ethical-jewelry/,"https://www.charitynavigator.org/ein/475068496#:~:text=Cool%20Effect%20Inc.%20is%20headquartered,Quality%2C%20Protection%20and%20Beautification%20category."
144,Amber Cycle,https://www.ambercycle.com/,,9.0,,,,9.0,"Amber Cycle is small startup that upcycles end-of-life clothing. Instead of the traditional way of using PET pellets derived from oil to make polyester, they create PET pellets from clothing waste and regenerated pellets instead. This process has can potentially transform millions of tons of thrown out clothing into fresh material for textiles and preventing them from going into the landfill. They have also partnered with H&M to create this fiber.",https://www.ambercycle.com/faq-1 https://www.unorthodoxphilanthropy.org/ambercycle.html ,,,
143,Equal Exchange,https://shop.equalexchange.coop/,,8.0,,8.0,,8.0,"Equal Exchange is a worker-owned cooperative that They are listed as a chocolatier using ethically sourced cocoa by Slave Free Chocolate, and score an A rating on Green America's 2019 Chocolate Scorecard for sourcing 100% FairTrade cocoa that is fully traceable.",https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard,,http://www.slavefreechocolate.org/ethical-chocolate-companies https://equalexchange.coop/worker-owned ,
142,Divine,https://shop.divinechocolateusa.com/,,8.0,7.0,8.0,9.0,8.0,"Divine is a chocolatier committed to empowering women in Ghana and listed as using ethically sourced cocoa by Slave Free Chocolate, and score an A rating on Green America's 2019 Chocolate Scorecard for sourcing 100% FairTrade cocoa that is fully traceable. They are Non GMO Project certified, and do not use palm oil. ",https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard https://www.nongmoproject.org/find-non-gmo/verified-products/?brand_id=2634  https://thegoodshoppingguide.com/divine-chocolate-review/ ,https://thegoodshoppingguide.com/divine-chocolate-review/,http://www.slavefreechocolate.org/ethical-chocolate-companies https://fairtradeanz.org/for-consumers/products/chocolate  https://thegoodshoppingguide.com/divine-chocolate-review/ ,https://www.divinechocolate.com/us/empowering-women
141,Justin's,http://www.justins.com/,,8.5,8.0,8.0,,8.2,"Justin's is Rainforest Alliance certified and Non GMO Project certified. They partner with the Xerces Society and People & Pollinators Action Network to support pollinator conservation. They are transparent with their palm oil sourcing practices on their website and uses either 100% Organic sustainable palm oil or RSPO certified palm oil. They use wind power in their manufacturing practices. Their peanut butter cups are FairTrade certified, but it is unclear if this is true for all of their products.",https://www.rainforest-alliance.org/find-certified/justins https://www.nongmoproject.org/find-non-gmo/verified-products/?brand_id=10643 http://www.justins.com/values/sustainability-initiatives ,http://www.justins.com/values/sustainability-initiatives,https://www.worldvision.ca/no-child-for-sale/resources/fair-trade-chocolate-guide,http://www.justins.com/values/giving-back
140,UNREAL,https://getunreal.com/,,8.0,7.0,8.0,6,7.3,UnReal is a Non GMO Project certified chocolate and candy brand. They use FairTrade ingredients and sell mostly vegan products.,https://www.nongmoproject.org/find-non-gmo/verified-products/?brand_id=180,,https://www.fairtradecertified.org/shopping-guides/fair-trade-chocolate,
139,Tony's Chocolonely,https://tonyschocolonely.com/us/en,,7.9,6,9.4,9,8.1,"Tony's Chocolonely is listed as a chocolatier using ethically sourced cocoa by Slave Free Chocolate, and has a business model that prioritizes 0% profit in favor of using their revenue for greater impact in the field of slave-free chocolate. Their packaging is recyclable, and they offset their Carbon footprint through the JustDiggit project. Does use dairy in their chocolate.",https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard https://tonyschocolonely.com/nl/en/other-stuff/frequently-asked-questions https://justdiggit.org/movement-brands/ ,,http://www.slavefreechocolate.org/ethical-chocolate-companies https://www.confectionerynews.com/Article/2019/11/22/Tony-s-Chocolonely-records-0-profit-and-100-impact-latest-results-show https://www.independent.co.uk/life-style/food-and-drink/tonys-chocolonely-chocolate-brand-plans-end-slavery-netherlands-teun-van-de-keuken-a8874801.html  https://tonyschocolonely.com/nl/en/annual-fair-reports/annual-fair-report-2018-2019 ,https://www.confectionerynews.com/Article/2019/11/22/Tony-s-Chocolonely-records-0-profit-and-100-impact-latest-results-show https://tonyschocolonely.com/us/en/our-mission/tonys-impact 
138,Endangered Species,https://www.chocolatebar.com/,,9.0,9.0,9.0,,9.0,"Endangered Species chocolate scores an A rating on Green America's 2019 Chocolate Scorecard for sourcing 100% FairTrade cocoa that is fully traceable. They donate 10% of profits to animals, habitat and humanity, and are Non GMO Project Verified. Their 2019 Impact Report is transparent and available publicly on their website where they share information about the conservation projects they partner with. They do not use palm oil. Endangered Species was listed as a chocolatier using ethically sourced cocoa by Slave Free Chocolate. Most of their chocolate is labeled certified vegan.",https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard https://www.chocolatebar.com/certifications/ https://www.fairtradeamerica.org/why-fairtrade/global-impact/impact-stories/endangered-species-cocoa/ https://www.chocolatebar.com/impact-reports/ ,https://www.chocolatebar.com/faqs/ https://www.confectionerynews.com/Article/2020/01/15/Endangered-Species-Chocolate-taps-into-oat-milk-trend-in-latest-product-line ,http://www.slavefreechocolate.org/ethical-chocolate-companies https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard ,
137,Alter Eco,https://www.alterecofoods.com/,,9.5,7.0,9.2,9.0,8.7,"Alter Eco is an organic chocolatier listed as a brand using ethically sourced cocoa by Slave Free Chocolate, scores an A rating on Green America's 2019 Chocolate Scorecard for sourcing 100% FairTrade cocoa that is fully traceable, and are B Corp certified. They do not use palm oil in their products, and they use compostable packaging. They do use grass-fed milk in their products, but so sell some plant-based items. Their 2019 Sustainability Report is publicly available on their website. ",https://www.greenamerica.org/end-child-labor-cocoa/chocolate-scorecard https://www.aco.net.au/Pages/Search/ClientDetails.aspx?id=64556387-5a82-48d4-8ddf-cf44660fa121 https://www.alterecofoods.com/pages/eliminate-waste https://www.alterecofoods.com/pages/regenerate-the-earth ,https://www.orangutans.com.au/wp-content/uploads/2020/05/BOSA-Palm-Oil-Free-CSPO-List-05_05_2020.pdf https://www.alterecofoods.com/pages/faq ,http://www.slavefreechocolate.org/ethical-chocolate-companies https://fairtradeanz.org/for-consumers/products/chocolate https://www.alterecofoods.com/pages/invest-in-farmers ,https://www.bcorporation.net/community/alter-eco
136,Factory Direct Craft,https://factorydirectcraft.com/,,,,,,5.0,"Factory Direct Craft lacks transparency about how their employees are treated and paid, where they source their products from, their sustainability measures or their social involvement. ",,,,
135,Cerer,shopcerer.com,,9,,5,,7.0,"Cerer is a small clothing brand focused on sustainability. They are a 1% for the Planet member, and ships in recycled, zero-waste packaging. They do not disclose if their workers are treated fairly and if they are paid a living wage.  ",https://directories.onepercentfortheplanet.org/business-members/cerer,,,
134,Dear Survivor Jewelry,https://dear-survivor.com/,,8,8,8,9.5,8.4,"Dear Survivor is a small business dedicated to paying it forward to communities affected by sex trafficking. They donated over $20,000 to Generate Hope, an organization helping women rebuild their lives after trafficking. They use ethically sourced materials, and their leather and metal objects are made from scraps to give them a new life, and their items are ships in recyclable packaging. ",https://dear-survivor.com/blogs/journal/sustainability,,,https://www2.palomar.edu/impactmagazine/2019/06/06/dear-survivor-fashion-generating-hope/ https://theemergingdesigner.com/articles/emerging-designer-spotlight-dear-survivor 
133,Pact,https://wearpact.com/,8,9,7,8,,8.0,"Pact is a Fair Trade certified and Global Organic Textile Standard certified apparel brand. They use eco-friendly materials like organic cotton in their products, and they use wool. They host a donation program called ""Give Back Box"" that receives donated clothing to go to nonprofits that need them. Pact ships in minimal packaging and offers a Carbon neutral shipping option. ",https://ethicalfashionguide.com/brands/pact/ https://ethicalfashionguide.com/certification/fair-trade-certified/ https://ethicalfashionguide.com/certification/gots/ https://wearpact.com/earthsfavoritefiber ,,https://directory.goodonyou.eco/brand/pact,https://wearpact.com/campaign/givebackbox
132,Sami Miro Vintage,https://samimirovintage.com/,8,9,8,8,8,8.3,"Sami Miro Vintage is a POC and woman-owned small business specializing in sustainable upcycled clothing. They do not use animal products in their line, and minimize waste by operating and sourcing locally in Los Angeles.",https://samimirovintage.com/pages/about-smv,,,https://samimirovintage.com/pages/about-smv
131,CBAAF,https://www.cbaaf.org/,8,9,8,7,7,7.8,"Come Back As A Flower, or CBAAF is a POC-owned small apparel business that uses 100% recycled cotton, and is based in Los Angeles where materials are sourced locally. It is not transparent whether their apparel is made in an ethical facility that pays a living wage. They do not use animal products. ",https://www.cbaaf.org/pages/about,,,
130,Label By Three,https://www.labelbythree.com/?utm_medium=referral&utm_source=GoodOnYou,10,9.5,9.5,8,9,9.0,"Label By Three is a small POC-owned vegan clothing shop that sources locally and handmakes their apparel from deadstock fabrics that are upcycled into new clothing. They ship in 100% post-consumer and recyclable packaging, and they pay their employees a living wage. ",https://www.labelbythree.com/pages/about,https://directory.goodonyou.eco/brand/label-by-three,https://www.labelbythree.com/pages/about,
129,Coach,https://www.coach.com/,,2,3,2,2,2.3,"Coach scored a 100% on the Human Rights Campaign's Corporate Equality Index, a 24% on the Human Rights Benchmark, a 28% in Forest 500 on their steps to eradicate deforestation in their practices, a 19/100 on the Fashion Transparency Index, and a 21/100 by S&P Global for their corporate sustainability. Coach's CEO is paid 486 times the median employee wage. They were also rated a D on the Carbon Disclosure Project, who score their disclosure, awareness, management, and leadership in response to reducing climate change in their supply chain. Coach additionally scored a 0/19.5 in their traceability of sourcing sustainable cotton by Rank a Brand. In 2020, they scored a 5.4/100 on their environmental management and water pollution in Chinese supply chains. In 2018, numerous labor law violations were found in their main factory in China. They are a partner of the Leather Working Group that ensures compliance and sustainability in their tannery practices, and are a Sustainable Apparel Coalition member. In 2019, As You Sow scored Coach's conflict mineral mining practices at a 50%, which is an adequate score for the industry.",https://forest500.org/rankings/companies https://www.spglobal.com/esg/csa/yearbook/ranking/ https://www.cdp.net/en/responses/3546 https://wwf.panda.org/wwf_news/?269811/Top-brands-failing-on-cotton-sustainability http://wwwen.ipe.org.cn/GreenSupplyChain/CITI.aspx https://apparelcoalition.org/brands-retailers/ ,https://www.leatherworkinggroup.com/join-us/our-members,https://www.spglobal.com/esg/csa/yearbook/ranking/ https://aflcio.org/paywatch/TPR http://wwwen.ipe.org.cn/GreenSupplyChain/CITI.aspx http://www.chinalaborwatch.org/newscast/655  https://www.sourcingnetwork.org/mining-the-disclosures/ ,https://www.hrc.org/cei https://www.corporatebenchmark.org/ https://issuu.com/fashionrevolution/docs/fr_fashiontransparencyindex2020 https://www.sourcingnetwork.org/mining-the-disclosures/ 
128,The Doggy Treat,https://theedoggytreat.com/,,6,,,7,6.5,"The Doggy Treat is a family-owned, Black-owned business specializing in USA-made dog treats. They ship in compostable and recyclable packaging. Sources of their ingredients fluctuate but mainly come from Hormel.",https://theedoggytreat.com/shop,,,https://theedoggytreat.com/aboutus
127,AliExpress,https://www.aliexpress.com/,,2,3,1,3,2.3,"Ali Express is owned by their sister company, Alibaba (2.3). They have been accused of credit card fraud, counterfeit products and missing items, which cannot be traced because the sellers remain anonymous. Their low transparency makes it difficult to understand from an ethical perspective, however it is widely acknowledged that the company is comparable to Amazon and exploits laborers by promoting excessive overtime culture in favor of corporate revenue. ",,,,https://indie-mag.com/2018/11/chinese-e-commerce/
126,Cuddle Clones,https://cuddleclones.com/,,5.5,9.5,5.0,5.0,6.3,"Cuddle Clones is a pet-focused, hand-made plush shop that donates to animal welfare shelters and organizations, and provides 3 meals and a toy to a shelter pet with every purchase. These organizations are listed on their website and are traceable. The plushes are made in China’s Guangdong province at a 100%-owned small workshop, where they are in close proximity to local materials they source, mainly polyester and acrylic, and the shop claims to source only synthetic materials. They do not disclose their sustainability measures or if they pay a living wage, and the only information available is on their website, which is not third-party certified. ",,https://cuddleclones.com/donations/ https://cuddleclones.com/category/charitable-giving/ ,,
125,Michaels,https://www.michaels.com/,,4.0,,7.0,9.0,6.7,"Michaels arts & crafts is a member of Open to All, a national public education campaign against discrimination, and the Boys and Girls Clubs of America & Canada to support young people's'  access to pathways to success. They score a 25/100 on CSRHub's Corporate Sustainability Report and report their 2020 Sustainability Report on their website. Over 45% of Michaels stores' waste was recycled in 2019. Michaels is Great Place to Work - Certified for 2019-2020. They have a charity ""Michaels CARES"" that helps employees with grants to recover from a difficult event such as a natural disaster or family loss. They also offer veteran employment, offer employee adoption benefits, tuition reimbursement, and discounts for veterans, senior, and teachers. Their sustainability measures including using LEED-certified light bulbs and offering toxic disposal for some of their products reflect minimal effort to compete with more sustainable corporate practices. They additionally lack transparency about where they source their animal products.",https://www.csrhub.com/CSR_and_sustainability_information/Michaels-Stores-Inc https://d1io3yog0oux5.cloudfront.net/_1aa58d67c09d06411b94870480f21763/michaels/db/579/4398/pdf/2020+Sustainability+Report.pdf ,,https://www.greatplacetowork.com/certified-company/7003877 ,https://www.opentoall.com/michaels-joins-open-to-all/ https://www.bgccan.com/en/who-we-are/our-partners/ https://www.bgca.org/about-us/our-partners/michaels https://www.charitynavigator.org/ein/450546717?schemaorg 
124,Hobby Lobby,https://www.hobbylobby.com/,,5.0,4.0,4.0,3.0,4.0,"Hobby Lobby is a corporate arts and crafts retailer. They are well known for their supreme court case Burwell v. Hobby Lobby Stores, Inc. which allows closely held corporations to restrict resources on employees' medical insurance that conflict with the employer's religious beliefs. Hobby Lobby requires its employees to sign a binding arbitration agreement that waves the employees' right to bring workplace violations and disputes to court. In 2017, legal action was taken by employees to sue Hobby Lobby to pay back uncompensated overtime wages. Transparency is lacking in their environmental and animal welfare practices, and there is no Corporate Sustainability Report ranking due to lack of data available. They are additionally not third party certified by organizations that monitor their labor and sustainability claims. Hobby Lobby was charged for illegally importing ancient artifacts for their ""Museum of the Bible"" exhibit, in which they paid a fine of $3 million and the artifacts were later returned to Iraq. ",https://www.csrhub.com/CSR_and_sustainability_information/Hobby-Lobby,,https://www.prnewswire.com/news-releases/wave-of-hobby-lobby-employees-seek-denied-overtime-pay-300549241.html ,"https://www.npr.org/sections/thetwo-way/2015/10/28/452646460/hobby-lobby-owners-under-investigation-for-alleged-illegal-import-of-artifacts https://www.pbs.org/newshour/nation/3800-artifacts-once-bought-by-hobby-lobby-were-just-returned-to-iraq#:~:text=Hobby%20Lobby%20purchased%20more%20than,Iraqi%20cultural%20property%20since%201990.&text=It's%20unclear%20if%20Hobby%20Lobby%20knew%20the%20items%20were%20illegally%20smuggled. "
123,Whole Foods,https://www.wholefoodsmarket.com/,,7,7,4,5,6.0,"Whole Foods is a globalized organic food retailer bought out by Amazon in 2017. Despite landing on Ethisphere's ""World's Most Ethical Companies"" Honoree list in previous years for their sustainability and ""conscious corporate"" demeanor, they did not make the list for the 2020-2021 year. If not sustainably sourced, palm oil is harvested from Indonesian rainforests, which causes the destruction of Orangutan habitat. In this case, Whole Foods scored a sustainable palm oil source rating from WWF of 8/22, which is poor, which conflicts with their website statement claiming 100% of their palm oil is sustainably harvested through RSPO. Recent lawsuit include claims of employee retaliation and selective enforcement for masks with anti-racism messages, a federal class-action lawsuit for withholding employee bonuses to maximize profit, and unlawfully collecting employee fingerprints. The retailer was criticized in 2019 for cutting hours on a mass scale after pressure to raise their hourly wage to $15, defeating the purpose of paying a living wage. Oxfam's ""Behind the Barcode"" initiative rated Whole Foods an 8% for their policies and practices in their labor rights in supply chains, and the company scored a 76% on their 2019 Corporate Sustainability Report. Their meat is Global Animal Partnership certified.",https://palmoilscorecard.panda.org/check-the-scores/retailers/whole-foods-market https://www.theguardian.com/environment/2020/jan/17/biggest-food-brands-failing-goals-to-banish-palm-oil-deforestation https://www.csrhub.com/CSR_and_sustainability_information/Whole-Foods-Market-Inc ,https://palmoilscorecard.panda.org/check-the-scores/all https://globalanimalpartnership.org/shoppers/ ,https://www.courthousenews.com/class-of-workers-sues-whole-foods-for-200-million/ https://cookcountyrecord.com/stories/513030294-ex-whole-foods-worker-claims-company-s-fingerprint-time-clock-violates-il-biometric-privacy-law https://www.oxfamamerica.org/explore/issues/hunger-and-famine/behind-the-barcodes/ https://www.commondreams.org/news/2019/03/06/after-raising-hourly-wages-15-amazon-owned-whole-foods-reportedly-slashed-workers https://www.behindthebarcodes.org/en/ ,https://www.worldsmostethicalcompanies.com/honorees/ https://www.businessinsider.com/whole-foods-lawsuit-claims-retaliation-over-black-lives-matter-masks-2020-7 https://www.courthousenews.com/class-of-workers-sues-whole-foods-for-200-million/ https://www.mashed.com/169625/scandals-whole-foods-can-never-live-down/ 
122,Whimsy + Row,https://whimsyandrow.com/,8,9,6,8,8,7.8,"Whimsy + Row is a small business of 10 employees that uses recycled, biodegradable and eco-friendly fabrics, environmentally friendly packaging, and conserves water in their supply chain. They use silk and leather in their products. Whimsy + Row makes their clothing locally. They have also taken steps to incorporate anti-racism in their supply chain. ",https://directory.goodonyou.eco/brand/whimsy-and-row https://whimsyandrow.com/pages/our-values-sustainability ,https://directory.goodonyou.eco/brand/whimsy-and-row,https://whimsyandrow.com/pages/our-values-sustainability,https://whimsyandrow.com/blogs/journal/black-lives-matter
121,Dieux skin,https://www.dieuxskin.com/,,8,9,8,9,8.5,"Dieux Skin is small business praised for its reusable, vegan & cruelty-free alternative to single-use eye masks. They ship in reusable and recyclable packaging, and keep their containers light and larger to reduce the Carbon impact of refills. They donate to organizations like Fair Fight to support voter re-enfranchisement, and are a Floret Coalition member that supports anti-racism in the Cannabinoid industry. They are transparent about their prices, materials and practices.",https://www.dieuxskin.com/pages/faqs,https://www.dieuxskin.com/pages/faqs,https://www.dieuxskin.com/pages/about,https://www.dieuxskin.com/pages/faqs
120,Bite (toothpaste),https://bitetoothpastebits.com/,,9,9,ND,ND,9.0,"Bite toothpaste bits are plastic-free, cruelty-free and vegan. They ship in a refillable glass bottle, and recycled compostable post-consumer material. They offer refills shipped in compostable packages, which are lightweight as opposed to heavier glass refills. Little information is publicly available regarding their labor practices of social involvement.",https://brightly.eco/our-scouts-tried-zero-waste-toothpaste-heres-what-they-think/ https://bitetoothpastebits.com/pages/plastic-free ,https://crueltyfree.peta.org/company/bite-toothpaste-bits/,,
119,Flamingos Life,https://www.en.flamingoslife.com/,8,9,9,8,8,8.5,"Flamingos Life is a vegan, biodegradable sneaker store that operates and sources locally in Spain. Their shoes are made using materials like corn waste, bamboo, hemp, organic cotton, and sustainably extracted natural rubber. They also partner with other nonprofits to support clean ocean, water access and reforestation projects. They are also a BCOME member, which requires textile and apparel businesses to build efficient, sustainable and transparent supply chains under safe and ethical working conditions.",https://www.en.flamingoslife.com/pages/flamingos-life https://www.mygreengoodiebag.com/home/flamingos-life https://www.bcomestudio.com/about-us ,https://www.en.flamingoslife.com/pages/flamingos-life,https://www.en.flamingoslife.com/pages/flamingos-life https://www.bcomestudio.com/ ,https://www.mygreengoodiebag.com/home/flamingos-life https://www.en.flamingoslife.com/pages/flamingos-life 
118,The Childrens Place,https://www.childrensplace.com/,4,6,9,4,5,6.0,"The Children's place lacks public transparency in their practices, and likewise scored a 9/100 by the 2020 Fashion Transparency Index. In 2019, the CEO was paid 1262 times the amount of a median employee, while the company furloughed a majority of their workforce for the Covid-19 pandemic. They source from countries with high labor violation risk, including the Rana Plaza factory in Bangladesh that collapsed in 2013 and killed at least 1,134 workers. They became a Better Cotton Initiative member in 2019, and a member of the Bangladesh Worker Safety Alliance in 2020. They also are a member of the Sustainable Apparel Coalition and AFIRM group. They do not use any animal products.",https://bettercotton.org/find-members/ https://apparelcoalition.org/members/ ,https://directory.goodonyou.eco/brand/the-childrens-place,https://issuu.com/fashionrevolution/docs/fr_fashiontransparencyindex2020 https://aflcio.org/paywatch https://www.bangladeshworkersafety.org/en/who-we-are/membership https://directory.goodonyou.eco/brand/the-childrens-place https://en.wikipedia.org/wiki/2013_Dhaka_garment_factory_collapse ,https://issuu.com/fashionrevolution/docs/fr_fashiontransparencyindex2020
117,b. Yellowtail,,6,8,7,9,9,8.3,"B. Yellowtail is an artisan collective that celebrates Indigenous storytelling through wearable fashion. They are Native-owned and operated on Native land in North America, and employ with First Nations models, photographers, and poets to design and market their handmade clothing. They fundraised $6000 for the No-DAPL and women's' rights movements. They make their items b traditional sustainable means and use deadstock fabrics, which are reused second-hand to reduce waste and carbon impact. B. Yellowtail also partners with the Decolonizing Wealth Project to donate masks to Tribal communities who have been devastated by Covid-19. They use leather and decorative feathers in their items. ",http://www.ecofashiontalk.com/2015/05/b-yellowtail/ https://ecowarriorprincess.net/2020/08/ethical-brands-supporting-indigenous-artisans-communities/ https://medium.com/@niyadegroathenry/b-yellowtail-launches-a-sustainable-spring-collection-dedicated-to-indigenous-grandmothers-bd187d65443f ,https://directory.goodonyou.eco/brand/byellowtail,http://www.ecofashiontalk.com/2015/05/b-yellowtail/ https://ecowarriorprincess.net/2020/08/ethical-brands-supporting-indigenous-artisans-communities/ ,http://www.ecofashiontalk.com/2015/05/b-yellowtail/ https://billingsgazette.com/news/local/american-indian-designer-creates-clothing-to-support-standing-rock/article_5a52cb60-a585-5c52-940e-1765cce9b4a8.html  https://www.latimes.com/fashion/la-ig-bethany-yellowtail-20170120-story.html https://byellowtail.com/pages/take-action 
